latitude,longitude,pH
-71.5,232.5,8.063113076350243
-71.5,233.5,8.064424271745445
-71.5,234.5,8.066159627735464
-71.5,235.5,8.067444932026898
-71.5,236.5,8.068709856341735
-71.5,237.5,8.069581857190366
-71.5,238.5,8.070114395435285
-71.5,239.5,8.07042385563208
-71.5,240.5,8.070731781647408
-71.5,241.5,8.070763824230921
-71.5,242.5,8.070353893406223
-71.5,243.5,8.069704395297576
-71.5,244.5,8.068230701859095
-71.5,245.5,8.06646193259437
-71.5,246.5,8.065158735307886
-71.5,247.5,8.064745219927714
-71.5,248.5,8.064702282755052
-71.5,249.5,8.065222966542338
-71.5,250.5,8.065612845892886
-71.5,251.5,8.06569549778024
-71.5,252.5,8.065433932488379
-71.5,253.5,8.065106844403978
-71.5,254.5,8.064220937361247
-71.5,255.5,8.064285746852551
-71.5,256.5,8.06435200339038
-71.5,257.5,8.063668685210237
-71.5,258.5,8.062825025804385
-71.5,259.5,8.061954443880035
-71.5,260.5,8.060641013073951
-71.5,261.5,8.060400946759183
-71.5,262.5,8.06075586315116
-71.5,263.5,8.061753946226029
-71.5,264.5,8.062681214996159
-71.5,265.5,8.064266083483568
-71.5,266.5,8.066006261875911
-71.5,267.5,8.067920137958414
-71.5,268.5,8.07044479330443
-71.5,269.5,8.072272899169056
-71.5,270.5,8.074509337317961
-71.5,271.5,8.07571938802964
-71.5,272.5,8.076431974985653
-71.5,273.5,8.077008144697672
-71.5,274.5,8.077925600992167
-71.5,275.5,8.077444437555268
-71.5,276.5,8.077207648910383
-71.5,277.5,8.077219055041292
-71.5,278.5,8.078164854164106
-71.5,279.5,8.079431573639269
-71.5,280.5,8.080697125186624
-71.5,281.5,8.083512931692512
-71.5,282.5,8.086498699145759
-71.5,301.5,8.042744656327656
-71.5,302.5,8.04299979632003
-71.5,303.5,8.043505491733187
-71.5,304.5,8.04402431388277
-71.5,305.5,8.044623905020652
-71.5,306.5,8.045249187900684
-71.5,307.5,8.046667450536772
-71.5,308.5,8.04602859168406
-71.5,309.5,8.045971181287724
-71.5,310.5,8.047842489711345
-71.5,311.5,8.047714458052438
-71.5,312.5,8.047272750883234
-71.5,313.5,8.04798533379342
-71.5,314.5,8.04783549761803
-71.5,315.5,8.04815322335586
-71.5,316.5,8.04863967036209
-71.5,317.5,8.048251906593103
-71.5,318.5,8.04559268821233
-71.5,319.5,8.047389785780426
-71.5,320.5,8.046562642496774
-71.5,321.5,8.04802239091597
-71.5,322.5,8.04683493000544
-71.5,323.5,8.046154445230753
-71.5,324.5,8.048088946688248
-71.5,325.5,8.048912203187541
-71.5,326.5,8.04917910749824
-71.5,327.5,8.047795430148694
-71.5,328.5,8.04924839572816
-71.5,329.5,8.049303394208929
-71.5,330.5,8.051003342528398
-71.5,331.5,8.050387268413731
-71.5,332.5,8.049314059319242
-71.5,333.5,8.05141531457661
-71.5,334.5,8.051504021476408
-71.5,335.5,8.049732446872897
-71.5,336.5,8.05168456552486
-71.5,337.5,8.05198508402286
-71.5,338.5,8.050275963873451
-71.5,339.5,8.049858467321998
-71.5,340.5,8.048748993652405
-71.5,341.5,8.053160501546783
-71.5,342.5,8.056620237744058
-71.5,343.5,8.058035340871625
-71.5,344.5,8.054686389740626
-71.5,345.5,8.055952576162719
-71.5,346.5,8.064791583724407
-71.5,347.5,8.055008271451507
-70.5,167.5,8.049843064600516
-70.5,168.5,8.04983650968227
-70.5,169.5,8.050004894465504
-70.5,170.5,8.050381821756284
-70.5,171.5,8.051069716579924
-70.5,172.5,8.05209334904059
-70.5,173.5,8.053064591872094
-70.5,174.5,8.05348584112699
-70.5,175.5,8.053634552257662
-70.5,176.5,8.053526853957598
-70.5,177.5,8.053535959081572
-70.5,178.5,8.053254466815423
-70.5,179.5,8.052939384725896
-70.5,180.5,8.052481093017581
-70.5,181.5,8.051917055337556
-70.5,182.5,8.051208124123852
-70.5,183.5,8.050559954197524
-70.5,184.5,8.049972054445064
-70.5,185.5,8.04991399033599
-70.5,186.5,8.05020391981141
-70.5,187.5,8.05064869716949
-70.5,188.5,8.050945888891903
-70.5,189.5,8.051344932868725
-70.5,190.5,8.051672675730794
-70.5,191.5,8.052072973282227
-70.5,192.5,8.052331027572107
-70.5,193.5,8.052457479128686
-70.5,194.5,8.052661092796844
-70.5,195.5,8.052769205748236
-70.5,196.5,8.052941647319294
-70.5,197.5,8.052996121731626
-70.5,198.5,8.05295103381072
-70.5,199.5,8.05298976564852
-70.5,200.5,8.053026480444256
-70.5,201.5,8.052916284502926
-70.5,202.5,8.052839391109725
-70.5,203.5,8.052823950206724
-70.5,204.5,8.05280706095604
-70.5,205.5,8.052931919370776
-70.5,206.5,8.053343925209568
-70.5,207.5,8.05375370398635
-70.5,208.5,8.054240418530714
-70.5,209.5,8.054850056794988
-70.5,210.5,8.055525010331596
-70.5,211.5,8.05597930754759
-70.5,212.5,8.05653353229061
-70.5,213.5,8.057166707040096
-70.5,214.5,8.05772213114693
-70.5,215.5,8.058169180230694
-70.5,216.5,8.058466471498045
-70.5,217.5,8.058894832748033
-70.5,218.5,8.059358726296427
-70.5,219.5,8.059795628141854
-70.5,220.5,8.060128125227873
-70.5,221.5,8.060419033334346
-70.5,222.5,8.060633171366964
-70.5,223.5,8.06075893242991
-70.5,224.5,8.060783139531353
-70.5,225.5,8.06077077340738
-70.5,226.5,8.060855594823826
-70.5,227.5,8.061201500075638
-70.5,228.5,8.061176236877689
-70.5,229.5,8.061198925831471
-70.5,230.5,8.060983119092382
-70.5,231.5,8.060998612818944
-70.5,232.5,8.061413855129162
-70.5,233.5,8.062147244910934
-70.5,234.5,8.063182122319363
-70.5,235.5,8.064035494424125
-70.5,236.5,8.064795527253613
-70.5,237.5,8.065114262352195
-70.5,238.5,8.065287383241435
-70.5,239.5,8.065135156398375
-70.5,240.5,8.065108105395254
-70.5,241.5,8.064991069698031
-70.5,242.5,8.064733142275623
-70.5,243.5,8.06430223929132
-70.5,244.5,8.063233053094478
-70.5,245.5,8.061916722352718
-70.5,246.5,8.060829056306355
-70.5,247.5,8.060537992799198
-70.5,248.5,8.060572697803758
-70.5,249.5,8.060866277095961
-70.5,250.5,8.06137988773227
-70.5,251.5,8.061772426008785
-70.5,252.5,8.061973374537253
-70.5,253.5,8.062352966651613
-70.5,254.5,8.062488825453963
-70.5,255.5,8.062759383411434
-70.5,256.5,8.062834102662444
-70.5,257.5,8.062580943637704
-70.5,258.5,8.062282381630338
-70.5,259.5,8.061908277437546
-70.5,260.5,8.061457320232924
-70.5,261.5,8.061137137842648
-70.5,262.5,8.060984388166887
-70.5,263.5,8.06133924438744
-70.5,264.5,8.061824647268798
-70.5,265.5,8.062638989455978
-70.5,266.5,8.063653054905485
-70.5,267.5,8.064892567032187
-70.5,268.5,8.066126232215161
-70.5,269.5,8.067071343477572
-70.5,270.5,8.067960250313243
-70.5,271.5,8.068356309160984
-70.5,272.5,8.068529948317856
-70.5,273.5,8.06861415649156
-70.5,274.5,8.068613378986663
-70.5,275.5,8.068269265105902
-70.5,276.5,8.067397437189527
-70.5,277.5,8.066563420474319
-70.5,278.5,8.065945478188516
-70.5,279.5,8.06553973285371
-70.5,280.5,8.06452113465782
-70.5,281.5,8.063417883152766
-70.5,282.5,8.061685169292938
-70.5,283.5,8.058759561628138
-70.5,300.5,8.045467454224395
-70.5,301.5,8.044618801659793
-70.5,302.5,8.044390798067134
-70.5,303.5,8.04452390589717
-70.5,304.5,8.044807944391799
-70.5,305.5,8.045217341443779
-70.5,306.5,8.045726154616093
-70.5,307.5,8.046104197556032
-70.5,308.5,8.047639509267869
-70.5,309.5,8.047488809164278
