latitude,longitude,pH
-71.5,246.5,8.075218307307244
-71.5,247.5,8.07430490801147
-71.5,248.5,8.073748787282954
-71.5,249.5,8.075058610126733
-71.5,250.5,8.075633415699928
-71.5,251.5,8.07563707957121
-71.5,252.5,8.076025614944884
-71.5,253.5,8.075924563690753
-71.5,254.5,8.076086659945055
-71.5,255.5,8.076732179102757
-71.5,256.5,8.076701632266088
-71.5,257.5,8.076633160914875
-71.5,258.5,8.07550051506776
-71.5,259.5,8.074022957754977
-71.5,260.5,8.072358465936993
-71.5,261.5,8.070631181908906
-71.5,262.5,8.068749104260917
-71.5,263.5,8.066957403371212
-71.5,264.5,8.065896867555738
-71.5,265.5,8.065736865269484
-71.5,266.5,8.064482318527809
-71.5,267.5,8.063490488469725
-71.5,268.5,8.063096953040072
-71.5,269.5,8.063262554377044
-71.5,270.5,8.06477056999253
-71.5,271.5,8.066221589539687
-71.5,272.5,8.066801270330737
-71.5,273.5,8.06731430670754
-71.5,274.5,8.06708991668286
-71.5,275.5,8.066691353301808
-71.5,276.5,8.06628021506762
-71.5,277.5,8.065547068827748
-71.5,278.5,8.064245509505112
-71.5,279.5,8.062496811961413
-71.5,280.5,8.06057068859531
-71.5,281.5,8.059201539322958
-71.5,282.5,8.058310523910375
-71.5,301.5,8.041977560598138
-71.5,302.5,8.042498516293557
-71.5,303.5,8.043113867237482
-71.5,304.5,8.043711407281892
-71.5,305.5,8.044285854856003
-71.5,306.5,8.044796407583624
-71.5,307.5,8.045813638501883
-71.5,308.5,8.045746892356105
-71.5,309.5,8.045639703597763
-71.5,310.5,8.04714196444609
-71.5,311.5,8.04626549181535
-71.5,312.5,8.046838550270609
-71.5,313.5,8.04706334329507
-71.5,314.5,8.047491383538091
-71.5,315.5,8.048006477817813
-71.5,316.5,8.047473329352263
-71.5,317.5,8.048106285521683
-71.5,318.5,8.047452909668708
-71.5,319.5,8.0479120951626
-71.5,320.5,8.0442977754224
-71.5,321.5,8.045426140808429
-71.5,322.5,8.043746939038266
-71.5,323.5,8.047500414563842
-71.5,324.5,8.051700263801516
